ticker,sector,industry,marketCap,enterpriseValue,ebitda,netIncomeToCommon,freeCashflow,bookValue,sharesOutstanding,totalDebt,totalCash,totalAssets,grossProfits,operatingCashflow,returnOnAssets,returnOnEquity,operatingMargins,grossMargins,currentRatio,debtToEquity,totalRevenue,revenueGrowth,earningsGrowth,interestExpense,enterprise_value,book_value_total,net_debt,ebitda_yield,earnings_yield,fcf_yield,book_yield,gp_a,fcf_ni,revenue_cagr_3y,fcf_cagr_3y,revenue_trend_ols,fcf_trend_ols,delta_gross_margin,asset_growth,share_dilution,dn_ebitda,interest_coverage,cfo_debt,roce,country,currency
TREL-B.ST,Industrials,Specialty Industrial Machinery,90210222080.0,98398822400.0,7360999936.0,3632999936.0,3842625024.0,169.245,194682136.0,10145999872.0,2636999936.0,55225000000.0,12780000256.0,5338999808.0,0.062529996,0.094569996,0.16825001,0.37512,1.304,0.26751,34069000192.0,-0.029,0.068,,98398822400.0,36499000000.0,7508999936.0,0.0748078051795871,0.0402725971872477,0.042596337038083,0.4045993808510087,0.2314169353734721,1.0577002729680205,,0.1129027985120556,,0.0796923076923076,,-0.0873107688239571,-0.0423056594830295,1.0201059640384162,13.0275,0.5262172161793617,0.1186745616032794,Sweden,SEK
MICC.AS,Consumer Defensive,Packaged Foods,9510842368.0,12387309568.0,1160000000.0,293000000.0,365624992.0,1.021,612259739.0,3416000000.0,441000000.0,7488000000.0,2739000064.0,483000000.0,0.08725,0.17879999,0.10097,0.34627,1.016,5.396520000000001,7910000128.0,-0.041,,,12387309568.0,625000000.0,2975000000.0,0.0936442246504128,0.0308069452381864,0.0384429662329569,0.0657144736309438,0.3657852649572649,1.247866866894198,0.0176286086168309,-0.3390552294216097,0.0198960653303637,-0.1521012658227848,0.0044106981587086,0.3562760369498279,0.0,2.564655172413793,4.215827338129497,0.1413934426229508,0.1337594156585254,Netherlands,EUR
ABF.L,Consumer Defensive,Packaged Foods,13531138048.0,13227249664.0,2204000000.0,950000000.0,737124992.0,16.141,699826113.0,778000000.0,1392000000.0,19291000000.0,1442000000.0,2256999936.0,0.049239997,0.08452,0.083050005,0.074250005,1.507,8.369,19420000256.0,0.011,-0.063,,13227249664.0,11059000000.0,-614000000.0,0.1666257200843895,0.0702084330697089,0.0544762006998334,0.8173000645451696,0.0747498833652998,0.7759210442105263,-0.0049357135936602,0.1972173683536209,-0.0027836825589634,0.2449467394128345,0.0284361159230605,0.014568212895761,-0.0383767104753654,-0.278584392014519,6.58498023715415,2.9010281953727506,0.1092029365495542,United Kingdom,GBP
ORNBV.HE,Healthcare,Drug Manufacturers - General,9819935744.0,9815544832.0,720800000.0,529400000.0,328262496.0,7.968,109341372.0,330300000.0,199300000.0,2009800000.0,1265200000.0,276400000.0,0.22108,0.48365003,0.2746,0.64795995,1.767,0.29428,1952600064.0,0.178,0.467,,9815544832.0,1284500000.0,131000000.0,0.0734345380044615,0.0539107397238789,0.0334281714827481,0.1308053365608662,0.6295153746641456,0.6200651605591235,0.1211707584600021,-0.1534404186522574,0.1341249874207507,-0.1125190065889508,0.0067036148171008,0.2336873120127678,0.0,0.1817425083240843,77.5609756097561,0.8368150166515289,0.438771990341497,Finland,EUR
7270.T,Consumer Cyclical,Auto Manufacturers,1774262288384.0,316717629440.0,311060004864.0,90841997312.0,-17107000320.0,3886.353,715428374.0,384500006912.0,1883004993536.0,5088246000000.0,719486976000.0,358226984960.0,0.00472,0.033069998,-0.0207,0.15036,2.207,13.823,4784964763648.0,0.101,-0.614,,316717629440.0,2714517000000.0,-1498504986624.0,0.9821366919612166,0.0511998693241341,0.0,1.5299412143130118,0.1414017671315419,-0.1883159862860061,0.1951928129453004,1.8888866062748624,0.1697846665180593,0.3203401593583806,0.0256062391261598,0.0569357117945456,-0.0276483041639707,-4.817414528361396,10.589630104768014,0.9316696450462923,0.129457682257462,Japan,JPY
INDU-C.ST,Financial Services,Asset Management,215757340672.0,221290528768.0,40326000640.0,40070000640.0,24360249344.0,471.048,221263206.0,7276000256.0,337000000.0,198900000000.0,40440999936.0,9246999552.0,0.1302,0.21636999,0.99728996,1.0,1.82,3.576,40440999936.0,0.593,0.602,,221290528768.0,191018000000.0,6939000256.0,0.1822310284335648,0.1857179019503928,0.1129057730695387,0.8853372006025538,0.2033232777073906,0.6079423248045149,,,0.6016676379611781,,,0.187859821791166,0.0,0.1720726118601777,,1.2708904929428304,,Sweden,SEK
LI.PA,Real Estate,REIT - Retail,10575863808.0,20306184192.0,1130200064.0,1299399936.0,3248000000.0,32.567,286298446.0,8514200064.0,831900032.0,22268200000.0,1360899968.0,1025100032.0,0.032190003,0.13191,0.65692,0.78069,0.563,0.74272,1743200000.0,0.015,0.215,,20306184192.0,9324000000.0,7682300032.0,0.0556579243699199,0.1228646623661211,0.3071143935820244,0.8816301126104668,0.0611140535831364,2.499615330133432,0.0313026100914211,0.0376047402758592,0.0337072577375321,0.03898615103214,0.0049306799441548,0.0617606530331999,0.0,6.797292158001506,6.811063218390805,0.1203988659292091,0.0950628672268233,France,EUR
BNR.DE,Basic Materials,Specialty Chemicals,8169325056.0,10736939008.0,935500032.0,227600000.0,638225024.0,31.042,144385372.0,3380999936.0,705000000.0,10625800000.0,3761700096.0,947699968.0,0.03803,0.05017,0.04915,0.25483,1.741,0.74834,14761499648.0,-0.101,-0.269,,10736939008.0,4314100000.0,2675999936.0,0.0871291185786719,0.027860318746019,0.0781245720576698,0.5280852421010581,0.3540157066762032,2.804152126537786,-0.0791466851847182,-0.0076974845430768,-0.0789383518616239,-0.1010029354207436,0.0302659399849402,-0.0893212204319506,0.0,2.860502238871115,4.320109439124487,0.2803016817330102,0.0773422480192988,Germany,EUR
CON.DE,Consumer Cyclical,Auto Parts,13916417024.0,19162411008.0,2500000000.0,-456000000.0,10488999936.0,21.859,200005983.0,6610999808.0,1383000064.0,17792000000.0,5119000064.0,1748000000.0,0.03558,-0.044439998,0.09372,0.26707,1.252,1.4378,19167000576.0,-0.104,1.941,,19162411008.0,3934000000.0,5227999744.0,0.1304637500446206,0.0,0.753714114625256,0.2826877056943245,0.2877135827338129,,-0.2066816492155766,1.0680684533555245,-0.2671778502590334,0.3404326432086157,0.0673319311870132,-0.5186928528918465,0.0,2.0911998976,0.9121813031161472,0.2644078128522614,0.0309734513274336,Germany,EUR
MRO.L,Industrials,Specialty Industrial Machinery,5593539072.0,7389987328.0,928000000.0,370000000.0,476000000.0,2.247,1246332295.0,1910000000.0,166000000.0,7596000000.0,954000000.0,214000000.0,0.049640004,0.13049,0.08347,0.26580998,0.984,0.6756300000000001,3588999936.0,0.083,1.805,,7389987328.0,2827000000.0,1744000000.0,0.12557531681873,0.0661477456825387,0.0850981809321309,0.505404532552803,0.1255924170616113,1.2864864864864864,0.0670570899742357,-0.0240093347775364,0.0605643290172891,-0.1366197183098591,0.1232935851345975,0.0215169445938676,-0.0295972848179001,1.8793103448275863,4.714285714285714,0.1120418848167539,0.1013824884792626,United Kingdom,GBP
MAERSK-A.CO,Industrials,Marine Shipping,259315154944.0,258148188160.0,5208999936.0,1616000000.0,2642249984.0,23922.041,9560987.0,17508999168.0,18428000256.0,88352000000.0,8579999744.0,8033999872.0,0.01396,0.03238,0.01565,0.15996,1.976,0.31709,53637001216.0,-0.026,-0.946,,258148188160.0,55581000000.0,-919001088.0,0.0201783323490593,0.0062317992959145,0.0101893388551494,0.214337646451874,0.0971115508873596,1.6350556831683167,-0.1283776163836056,-0.4529723481697488,-0.12923193866085,-0.6175292394645104,-0.3135928033542202,0.0074688985940226,0.0,-0.1764256285834594,4.477955911823647,0.4588497489155858,0.0604597048040369,Denmark,DKK
4523.T,Healthcare,Drug Manufacturers - Specialty & Generic,1050309885952.0,1021059923968.0,92416999424.0,38557999104.0,-21678499840.0,3189.152,282113856.0,186081001472.0,245422997504.0,1386547000000.0,634161004544.0,61323001856.0,0.0233,0.045250002,-0.008669999,0.76833,2.238,0.20114,825378013184.0,0.091,,,1021059923968.0,841417000000.0,-59341996032.0,0.0905108478499997,0.036711069389822,0.0,0.801113091720869,0.4573671174103726,-0.5622309337558721,0.0144138553858996,-0.5474496799771289,0.0127807468816163,-0.3753630445668502,0.0173466659033743,-0.0052030457763278,-0.0165824277337121,-0.6421112609352834,18.352941176470587,0.3295500420295588,0.0636764199859404,Japan,JPY
6586.T,Industrials,Tools & Accessories,1416334016512.0,1172108214272.0,135168999424.0,79414001664.0,32234000384.0,3859.453,257655822.0,17549000704.0,257385005056.0,1106525000000.0,283970011136.0,102336004096.0,0.057210002,0.08202,0.13627,0.36519,5.815,1.747,777599975424.0,,,,1172108214272.0,926006000000.0,-239836004352.0,0.1153212628135652,0.0560701082782524,0.0227587560619228,0.6538048152514696,0.2566322596742053,0.4058982006772785,0.0062152918645981,,0.0024411010500976,,,0.0480361959750257,0.0,-1.7743417897152518,19.04641490600565,5.831443386555579,0.1183305478813511,Japan,JPY
CLAR.SI,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Singapore,SGD
5019.T,Energy,Oil & Gas Refining & Marketing,1628534734848.0,2805685551104.0,317186015232.0,171914002432.0,,1574.46,1211707340.0,1362279006208.0,212306001920.0,4775586000000.0,754484969472.0,392429010944.0,,0.099928679422472,0.08121,0.09308,1.261,0.69821,8105890938880.0,,,,2805685551104.0,1720367000000.0,1149973004288.0,0.113051163237873,0.1055636080418301,0.0,1.0563895035131512,0.1579879347732403,0.0,0.1118258856539786,1.1449564877362763,0.0795632434042666,0.6884174373086728,,-0.047225672072374,-0.0248187206780859,3.625547625253506,10.465124618970773,0.2880680162842367,0.0653772582041753,Japan,JPY
KBX.DE,Consumer Cyclical,Auto Parts,15612219392.0,16781842432.0,1176000000.0,552000000.0,517500000.0,20.416,161200000.0,2379000064.0,1264999936.0,8883000000.0,4188000000.0,1116000000.0,0.06257,0.17864999,0.12487,0.53093,1.717,0.7051000000000001,7888000000.0,-0.009,0.131,,16781842432.0,3104000000.0,1114000128.0,0.0700757383919644,0.0353569205082305,0.0331471129764661,0.1988186254665719,0.4714623438027693,0.9375,0.03018831841613,1.0288231307245832,0.0254587542005488,0.4242868839782884,0.0564243059261703,-0.0760349490326607,0.0,0.9472790204081633,7.5,0.4691046532060959,0.1509343555342597,Germany,EUR
SECU-B.ST,Industrials,Security & Protection Services,94042865664.0,123064885248.0,12904999936.0,5408999936.0,8476624896.0,72.632,572442552.0,39786000384.0,6456000000.0,109445000000.0,32642000896.0,10430000128.0,0.05843,0.13244,0.06396,0.21515,1.372,0.95575,151718002688.0,-0.086,0.224,,123064885248.0,39033000000.0,33330000384.0,0.1048633808904455,0.0575163240487107,0.0901357570949147,0.4150554082375436,0.2982502708757824,1.5671334805502946,0.0519807286954208,0.291031338534345,0.0462865420068475,0.233368111543204,0.0176680381520914,-0.1144366767000032,0.0,2.582719918581486,4.63296812749004,0.2621525166473994,0.1165365969760362,Sweden,SEK
TLC.AX,Consumer Cyclical,Gambling,12330775552.0,14066461696.0,699500032.0,363100000.0,474750016.0,0.153,2225771703.0,2528300032.0,608700032.0,4405200000.0,3627200000.0,617100032.0,0.09021,1.13949,0.17227,0.95747,0.67,7.44494,3788300032.0,0.02,-0.014,,14066461696.0,321800000.0,1919600000.0,0.0497282150349801,0.0294466474123038,0.0385012292209793,0.0260973041511412,0.8233905384545537,1.30749109336271,0.0436737352646452,,0.0504060549140931,,0.0,0.0093946198616012,0.0,2.7442457643804654,5.161442006269592,0.2440770573862018,0.2072568209711426,Australia,AUD
IFT.NZ,Industrials,Conglomerates,14749851648.0,23498053632.0,1085299968.0,269600000.0,368237504.0,7.682,999312470.0,7919099904.0,312600000.0,18175500000.0,1979000064.0,195000000.0,0.024530001,0.03541,0.01908,0.56751996,0.521,0.92848,3487099904.0,-0.2,,,23498053632.0,7677200000.0,7606499904.0,0.0461868027453142,0.0182781499389898,0.0249655056056059,0.5204933705920348,0.1088828403070066,1.365866112759644,0.3602163865488363,,0.2192693300926629,,0.1126122346228077,0.0540860296121882,0.0322557435416294,7.008661317863413,1.3381263616557737,0.024624010602708,0.0380797678758532,New Zealand,NZD
TRYG.CO,Financial Services,Insurance - Diversified,89801801728.0,90745913344.0,8275999744.0,5170999808.0,5962500096.0,63.063,595897849.0,4590000128.0,3265999872.0,103665000000.0,14309000192.0,5546999808.0,0.04344,0.13542,0.115109995,0.33099997,3.079,11.971,43229999104.0,0.022,-0.139,,90745913344.0,39619000000.0,1324000256.0,0.0911996963723016,0.057582361472684,0.0663962190208585,0.4411826849532673,0.1380311599093233,1.1530652325253383,0.0685299023438492,,0.0575860696261862,,,-0.0068119107840882,-0.0081405763096814,0.1599807028703552,8.098425196850394,1.2084966564950823,,Denmark,DKK
1803.T,Industrials,Engineering & Construction,1633139425280.0,1907828326400.0,152181997568.0,126617001984.0,-89538248704.0,1439.888,679201277.0,567410032640.0,355992010752.0,2523771000000.0,258093006848.0,41638998016.0,0.02865,0.13412,0.07022,0.12542,1.3,0.56675,2057801957376.0,0.02,0.815,,1907828326400.0,860076000000.0,211418021888.0,0.0797671338988669,0.0775298177387957,0.0,0.5266396651054707,0.1022648278500703,-0.7071581801890597,0.0944997064445372,,0.0790535946243158,0.5999609917644858,0.0063370023608863,-0.0059075874961447,-0.0362885028449198,1.389244623323671,11.807014627659576,0.0733843175494543,0.0539999954386117,Japan,JPY
EQX.TO,Basic Materials,Gold,10779276288.0,10988089344.0,1402765056.0,246812000.0,356945632.0,10.831857,789112450.0,787428992.0,499619008.0,10535395000.0,1420331008.0,1000702016.0,0.06882,0.05224,0.45292,0.5886,1.239,12.856,2413082112.0,2.243,,,10988089344.0,5795307000.0,287809984.0,0.1276623270965642,0.0228968989573783,0.0331140628056234,0.5376341458518519,0.1348151643104031,1.446224786477157,0.240390391778803,,0.202887375582286,0.9646039330032574,0.2651969610368678,0.5692628167174218,0.7257827895823814,0.205173334457513,1.7327149614028825,1.2708473096200146,0.0334995035812565,Canada,CAD
9042.T,Industrials,Conglomerates,1119243730944.0,2558519148544.0,195426992128.0,78537998336.0,-78146502656.0,4653.523,237228438.0,1434556956672.0,72276000768.0,3283453000000.0,166704005120.0,51678998528.0,0.02271,0.07153,0.03974,0.13852,1.277,1.19413,1203505987584.0,0.065,,,2558519148544.0,1035891000000.0,1362280955904.0,0.0763828530418517,0.0701705948084774,0.0,0.9255276320612508,0.0507709430042092,-0.9950152068005972,0.14044689392036,,0.1163893414527745,,0.0415853751062581,0.0755087735388626,-0.0050048059947447,6.970792217953898,9.520099461251554,0.0360243615895802,0.0418060078938594,Japan,JPY
CAE.TO,Industrials,Aerospace & Defense,11376492544.0,14160279552.0,915699968.0,313100000.0,389787488.0,16.488,321460674.0,3234200064.0,552400000.0,11147800000.0,1390800000.0,791900032.0,0.0345,0.06227,0.1365,0.28303,0.959,0.60025,4913999872.0,0.04,-0.482,,14160279552.0,5304800000.0,2681800064.0,0.0646668001600764,0.0275216635346128,0.0342625362335929,0.4662948601674045,0.1247600423401926,1.2449296965825616,0.0700611603145096,,0.0700027350923512,0.6896956213975124,0.0128690045859546,-0.0058856052364051,0.0045876961407859,2.9286886073146614,3.145844504021448,0.2448519004172526,0.066772890229329,Canada,CAD
DHER.DE,Consumer Cyclical,Internet Retail,11284281344.0,13683525632.0,304900000.0,-782899968.0,355649984.0,5.498,303749142.0,4625500160.0,2112700032.0,10210000000.0,3433100032.0,79500000.0,0.00518,-0.30992,0.01148,0.24418,0.961,2.5786,14059599872.0,0.101,,,13683525632.0,1639600000.0,2512800128.0,0.0222822690730353,0.0,0.031517291456855,0.1452994612609332,0.3362487788442703,,0.1790658772600368,,0.1675759635419568,0.5966172204280475,-0.0160117491394695,-0.177965282921645,0.0377969047476713,8.241391039685142,-0.2237634127191834,0.0171873305048161,-0.0126042987292508,Germany,EUR
AM.PA,Industrials,Aerospace & Defense,23347529728.0,13862145024.0,798334016.0,977393024.0,1209924096.0,85.844,77566548.0,203051008.0,9439094784.0,32894565000.0,2704542976.0,1848529024.0,0.012669999,0.1504,0.0955,0.35719,1.056,3.047,7571724800.0,0.222,0.442,,13862145024.0,6656154000.0,-9236043776.0,0.0575909438703618,0.041862802420071,0.0518223602280704,0.2850902891031538,0.0822185359800319,1.2379094860411035,0.0223302045413036,-0.3054034491033514,0.0450499054227291,-0.3189700208530042,0.0220589600400659,0.1298220675869563,-0.0025259314581392,-11.569147237739648,199.0653876898481,9.10376679341577,0.1820466590016714,France,EUR
COLO-B.CO,Healthcare,Medical Instruments & Supplies,85323874304.0,109422403584.0,8518000128.0,2106000000.0,4203375104.0,57.038,207366796.0,24227999744.0,1067000000.0,48073000000.0,18919000064.0,7594999808.0,0.09899,0.14141,0.25691998,0.67459,1.748,1.88648,28045000704.0,0.022,,,109422403584.0,17942000000.0,23160999744.0,0.0778451199114906,0.0246824234972798,0.0492637627895777,0.2102811217417828,0.393547314792087,1.9959046077872744,0.1164027230026998,-0.2468598917770382,0.1057700326081146,-0.2288890789361156,-0.0094399917666628,-0.0017857513652692,0.0,2.719065437421886,9.044025157232705,0.3134802661487101,0.1898650611317964,Denmark,DKK
ELI.BR,Utilities,Utilities - Regulated Electric,14756844544.0,28995792896.0,2284300032.0,556600000.0,-2746650112.0,69.944,109148266.0,17771499520.0,4141799936.0,32148600000.0,2624199936.0,2090400000.0,0.03577,0.09034,0.3684,0.59074,1.215,1.98675,4442200064.0,0.146,-0.235,,28995792896.0,8150200000.0,13629699584.0,0.0787803954936897,0.0377180906351899,0.0,0.5522996447986435,0.0816271917284112,-4.934692978799856,0.0710010468300073,,0.061348753494428,-0.3133581332431518,0.3488557277287861,0.2896789101237182,0.406520256955995,5.966685371039736,3.9986183074265975,0.1176265400478709,0.0424481773612165,Belgium,EUR
0066.HK,Industrials,Railroads,193509572608.0,246482944000.0,27267999744.0,14677000192.0,-4788749824.0,30.879,6214180112.0,89849004032.0,39634001920.0,398938000000.0,19242999808.0,11873999872.0,0.03457,0.0773,0.36993,0.34694,2.711,0.41521,55465000960.0,-0.086,-0.286,,246482944000.0,215711000000.0,50215002112.0,0.1106283432901548,0.0758463780070032,0.0,1.1147303830646886,0.0482355649449287,-0.3262757894225692,0.0507370241812044,,0.0471929904208471,-0.2999076376554174,0.1587596647674168,0.0855485321048492,0.0,1.841535960959117,9.333480176211454,0.1321550528013759,0.0629804462464997,Hong Kong,HKD
RBI.VI,Financial Services,Banks - Regional,15917806592.0,9422836736.0,,1015000000.0,,60.593,328337590.0,33745000448.0,41322999808.0,210265000000.0,8842999808.0,3156999936.0,0.00651,0.06126,0.39265,0.0,,1.6009583664484297,8842999808.0,-0.063,-0.352,,9422836736.0,21078000000.0,-7577999360.0,0.0,0.0637650667592682,0.0,1.3241774159131583,0.0420564516586212,0.0,-0.0161847631868983,-0.2534323667122804,-0.0143922773146116,-0.421474868533692,,0.0521088210716984,0.0,,,0.0935545975429705,,Austria,EUR
9021.T,Industrials,Railroads,1187541286912.0,2628989222912.0,375927996416.0,127499001856.0,22132625408.0,2653.808,455083824.0,1543742029824.0,235207000064.0,3752359000000.0,462316994560.0,361634004992.0,0.03199,0.10167,0.00187,0.25046,1.034,1.15445,1845840052224.0,0.095,,,2628989222912.0,1156653000000.0,1308535029760.0,0.1429933577284137,0.1073638476920154,0.0186373523614931,0.973989715345123,0.1232070264492283,0.1735905778540685,0.1831973605395644,,0.1573776072210192,,,-0.0073316044425597,-0.0348223126405728,3.480812927569198,9.430475116600892,0.2342580547821383,0.0602520067574669,Japan,JPY
6841.T,Industrials,Specialty Industrial Machinery,1203286573056.0,1038106165248.0,107604000768.0,58112999424.0,41408000000.0,2041.796,252473042.0,34237999104.0,217548996608.0,718285000000.0,276393000960.0,85950996480.0,0.068169996,0.12125,0.12979999,0.45698002,2.285,6.461,604828991488.0,0.111,0.009,,1038106165248.0,467855000000.0,-183310997504.0,0.1036541390179431,0.0482952280240356,0.0344124175630379,0.3888142778920765,0.3847957300514419,0.7125428115985177,0.1298774746895561,0.2908553445720057,0.1233867094660881,0.3295711279946156,0.0323220857976342,0.0675008099681065,0.0,-1.7035704638829214,65.6845140032949,2.51039776649677,0.1532004741585511,Japan,JPY
